WP_020780101.1	336516	25.503	149	342	38265	1.92e-05	43.9
WP_011669928.1	336510	22.308	130	362	52291	1.77e-05	43.9
WP_004779589.1	336453	30.833	120	210	29029	8.07e-06	43.1
WP_004779550.1	336479	32.941	85	244	27813	2.15e-04	39.7
WP_011669942.1	336457	28.571	224	254	90730	1.20e-20	88.6
WP_011669961.1	336417	61.224	392	408	57646	1.68e-164	509
WP_307898047.1	336479	74.400	125	127	27813	1.21e-56	186
WP_000361605.1	336417	52.365	592	597	57646	0.0	590
WP_000699347.1	336479	31.304	345	350	27813	8.21e-41	150
WP_000699347.1	336479	24.759	311	350	27813	7.09e-16	76.6
WP_000699347.1	336479	25.000	256	350	27813	1.13e-10	60.5
WP_000275582.1	336509	36.957	276	349	109060	3.18e-40	148
WP_000623952.1	336417	35.714	70	247	57646	2.81e-04	39.3
WP_000208484.1	336497	26.316	266	323	63326	5.53e-22	94.4
WP_000615098.1	336457	25.101	247	340	90730	3.54e-19	86.3
WP_000723077.1	336479	31.788	302	332	27813	5.56e-36	135
WP_000723077.1	336479	23.792	269	332	27813	7.07e-16	76.3
WP_000723077.1	336479	21.014	276	332	27813	2.52e-09	55.8
WP_000656817.1	336448	31.776	107	206	33020	6.07e-09	52.8
WP_000853941.1	336417	37.500	328	334	57646	7.86e-58	199
WP_000853941.1	336417	30.408	319	334	57646	1.05e-24	102
WP_000824284.1	336417	26.389	144	386	57646	7.01e-04	38.9
WP_000432841.1	336479	29.688	256	349	27813	5.09e-20	89.0
WP_000125000.1	336509	45.565	248	256	109060	1.00e-57	195
WP_000950837.1	336435	33.645	214	215	37061	2.96e-33	123
WP_000048849.1	336417	38.824	340	333	57646	1.23e-67	227
WP_061230225.1	336384	28.205	234	363	54483	4.21e-22	95.5
WP_002102578.1	336384	51.111	45	162	54483	1.74e-09	52.8
WP_002102582.1	336417	40.785	331	366	57646	1.94e-77	257
WP_002102582.1	336417	30.933	375	366	57646	3.21e-50	178
WP_000623348.1	336508	23.219	379	347	87371	6.62e-16	76.6
WP_002102576.1	336496	33.750	160	257	155008	2.68e-18	81.6
WP_002102576.1	336496	37.662	77	257	155008	4.04e-09	54.3
WP_002102584.1	336434	30.421	309	311	52055	3.14e-44	159
WP_001168408.1	336479	32.551	341	342	27813	1.80e-48	172
WP_001168408.1	336479	28.063	253	342	27813	7.35e-18	82.4
WP_001168408.1	336479	23.009	339	342	27813	1.10e-08	53.9
WP_000701360.1	336508	31.980	394	381	87371	5.52e-52	184
WP_000952994.1	336417	44.637	289	291	57646	4.81e-72	238
WP_000721297.1	336467	40.374	696	696	56683	3.10e-154	492
WP_002102767.1	336485	23.293	249	311	7051	1.06e-19	87.0
WP_000492105.1	336417	35.556	135	157	57646	2.04e-13	63.9
WP_000155110.1	336417	35.390	308	336	57646	8.56e-44	158
WP_000155110.1	336417	31.020	245	336	57646	6.75e-11	60.8
WP_000804582.1	336416	26.329	395	364	119469	3.93e-31	122
WP_000804582.1	336416	22.713	317	364	119469	1.97e-12	66.2
WP_000037677.1	336442	27.190	331	395	11993	5.66e-23	99.0
WP_000114571.1	336417	29.927	274	314	57646	9.33e-27	108
WP_001019760.1	336445	28.169	71	179	53086	4.59e-04	37.4
WP_000703222.1	336452	30.392	102	335	10363	1.44e-06	47.4
WP_000445586.1	336446	26.546	388	416	11147	1.56e-28	115
WP_000445586.1	336446	26.613	248	416	11147	1.82e-18	85.5
WP_000869621.1	336479	21.951	246	259	27813	1.04e-08	53.1
WP_000377752.1	336413	28.659	328	354	213374	1.90e-27	111
WP_002102773.1	336417	32.787	61	149	57646	1.55e-04	38.1
WP_000697617.1	336479	24.221	289	313	27813	1.09e-17	81.3
WP_000697617.1	336479	25.984	254	313	27813	6.52e-06	45.1
WP_001005151.1	336452	35.185	216	289	10363	1.26e-21	92.4
WP_001005151.1	336452	26.941	219	289	10363	1.03e-12	65.9
WP_192504988.1	336417	48.549	379	390	57646	1.65e-109	350
WP_002102764.1	336417	32.642	193	251	57646	1.09e-22	94.4
WP_000862006.1	336417	77.593	241	246	57646	2.13e-128	397
WP_004462893.1	336440	25.349	430	427	38081	3.60e-20	90.9
WP_004477915.1	336497	28.634	227	587	63326	1.06e-22	100
WP_004491540.1	336452	39.252	107	224	10363	3.21e-14	68.6
WP_004462889.1	336417	33.125	160	231	57646	3.16e-11	60.1
WP_230486561.1	336496	30.000	80	217	155008	1.12e-04	40.0
WP_004477982.1	336431	27.869	122	302	102565	5.11e-07	48.5
WP_004462123.1	336488	38.095	84	89	15393	6.60e-13	59.7
WP_004462124.1	336511	29.255	188	356	44495	1.56e-11	63.2
WP_004462133.1	336479	27.174	184	348	27813	9.91e-14	69.7
WP_004483359.1	336398	25.203	123	234	109757	1.01e-07	49.7
WP_016551796.1	336452	56.370	573	589	10363	0.0	591
WP_016551796.1	336452	25.806	217	589	10363	9.27e-10	58.9
WP_004490599.1	336399	38.462	39	267	54440	1.52e-05	43.5
WP_061208754.1	336479	32.840	338	343	27813	5.72e-41	150
WP_061208754.1	336479	28.017	232	343	27813	9.84e-10	57.4
WP_061208429.1	336431	27.049	122	306	102565	1.18e-07	50.4
WP_061209098.1	336508	30.503	318	393	87371	1.42e-27	112
WP_061209107.1	336461	28.030	132	233	40015	7.86e-04	37.7
WP_061209108.1	336417	76.667	390	390	57646	0.0	624
WP_061209108.1	336417	25.137	366	390	57646	1.49e-23	100
WP_257945376.1	336404	48.837	43	45	23416	3.90e-04	32.7
WP_061208042.1	336417	39.259	135	153	57646	9.60e-12	59.3
WP_061208040.1	336417	35.905	337	338	57646	7.99e-50	176
WP_061208040.1	336417	26.978	278	338	57646	2.24e-08	53.1
WP_081101349.1	336446	28.244	262	381	11147	6.34e-13	67.8
WP_061208039.1	336442	25.342	292	403	11993	1.07e-13	70.5
WP_061208038.1	336496	25.681	257	334	155008	2.00e-13	68.6
WP_061208036.1	336417	32.963	270	318	57646	3.45e-33	127
WP_061208034.1	336457	28.485	165	236	90730	4.17e-12	62.8
WP_061208033.1	336398	21.642	268	407	109757	6.76e-07	48.9
WP_061208033.1	336398	24.427	131	407	109757	1.32e-04	41.6
